"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2050/2051",2051,123,123,100,20.2613625707874,32399.7930790782,0
"2051/2052",2052,123,123,100,18.9433592694393,32048.4180804621,0
"2052/2053",2053,123,123,100,18.3464336421757,31104.0965262568,0
"2053/2054",2054,123,123,100,13.0021941812499,31950.7797118239,0
"2054/2055",2055,123,123,100,16.7964237155114,31899.419803584,0
"2055/2056",2056,123,123,100,13.8711324852144,32937.484883531,0
"2056/2057",2057,123,123,100,20.6493148847132,31350.5136337737,0
"2057/2058",2058,123,123,100,21.7748654737901,31470.0062451372,0
"2058/2059",2059,123,123,100,11.6095596851754,31754.6597468108,0
"2059/2060",2060,123,123,100,15.8473427360799,33141.7121875398,0
"2060/2061",2061,123,123,100,14.0380660507003,32764.0140151987,0
"2061/2062",2062,123,123,100,13.0844118328432,33200.9261601418,0
"2062/2063",2063,123,123,100,22.7357364653637,31526.6035754606,0
"2063/2064",2064,123,123,100,16.1771352275935,32613.6219201125,0
"2064/2065",2065,123,123,100,21.6824627377362,31378.1462338427,0
"2065/2066",2066,123,123,100,7.85276646825878,34484.4122918816,0
"2066/2067",2067,123,123,100,14.2575523801338,33360.9243791318,0
"2067/2068",2068,123,123,100,13.667436026512,32226.2775837472,0
"2068/2069",2069,123,123,100,14.5795687581954,33758.5401174193,0
"2069/2070",2070,123,123,100,8.26793424168,35476.1420987453,1
"2070/2071",2071,123,123,100,12.0059017073272,33934.9422039278,0
"2071/2072",2072,123,123,100,19.6899951608746,31258.9827464484,0
"2072/2073",2073,123,123,100,13.9337392914265,31991.0351872742,0
"2073/2074",2074,123,123,100,23.8754393701565,31091.0745604336,0
"2074/2075",2075,123,123,100,23.7842217565062,29601.2723980676,0
"2075/2076",2076,123,123,100,23.1201796055791,30619.7235756312,0
"2076/2077",2077,123,123,100,16.801400907128,32843.5285966378,0
"2077/2078",2078,123,123,100,13.8691699580011,34107.4576275777,0
"2078/2079",2079,123,123,100,19.6598831777524,31307.6327875629,0
"2079/2080",2080,123,123,100,16.9888636726223,32590.467073245,0
"2080/2081",2081,123,123,100,16.4702300130841,32733.7514721099,0
"2081/2082",2082,123,123,100,19.7182068480895,30579.0151915327,0
"2082/2083",2083,123,123,100,20.4947124534715,31937.7800403256,0
"2083/2084",2084,123,123,100,14.8018298368079,32775.4672695901,0
"2084/2085",2085,123,123,100,14.9894073115008,32877.3404009249,0
"2085/2086",2086,123,123,100,13.8813057166913,32878.4047543798,0
"2086/2087",2087,123,123,100,12.2998214241316,34353.5834353007,3
"2087/2088",2088,123,123,100,18.0126856792735,31252.1804005224,0
"2088/2089",2089,123,123,100,18.8534993379885,32491.1463917829,0
"2089/2090",2090,123,123,100,22.213075873758,31672.9812603872,0
"2090/2091",2091,123,123,100,15.5359383371185,32903.3164257389,0
"2091/2092",2092,123,123,100,17.082758865097,31529.6692102831,0
"2092/2093",2093,123,123,100,14.2961744117001,32387.93232584,1
"2093/2094",2094,123,123,100,11.0479769799263,35655.0851287432,0
"2094/2095",2095,123,123,100,7.97542424862559,34448.8448342495,0
"2095/2096",2096,123,123,100,15.5029394801186,32484.6078787893,0
"2096/2097",2097,123,123,100,20.9545774762996,31090.0472426713,0
"2097/2098",2098,123,123,100,9.96207703154732,33591.4881063737,0
"2098/2099",2099,123,123,100,13.6137880530966,33369.735218931,0
"2099/2100",2100,123,123,100,19.6430425907488,31653.4220928252,0
"2100/2101",2101,123,123,100,11.5596422126139,34505.7389917579,0
