"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2072/2073",2073,123,123,100,20.7835618541083,29492.7756302878,2
"2073/2074",2074,123,123,100,26.102070598326,28654.0906846952,2
"2074/2075",2075,123,123,100,31.37327487977,27139.0249828063,0
"2075/2076",2076,123,123,100,28.6635945200239,28020.367823489,0
"2076/2077",2077,123,123,100,23.1188971559861,30256.4730390124,0
"2077/2078",2078,123,123,100,20.2703438702806,31608.398853343,0
"2078/2079",2079,123,123,100,26.1885545746311,28771.6382050663,0
"2079/2080",2080,123,123,100,21.9332185335284,30094.1459156051,0
"2080/2081",2081,123,123,100,22.6542033272674,30216.0496820472,2
"2081/2082",2082,123,123,100,29.6661393973998,28132.1058181375,0
"2082/2083",2083,123,123,100,25.8933318549773,29472.5891530532,1
"2083/2084",2084,123,123,100,20.088300867214,30291.8890278004,0
"2084/2085",2085,123,123,100,22.5348110104305,30399.715632908,0
"2085/2086",2086,123,123,100,23.0114923150586,30415.8944817726,3
"2086/2087",2087,123,123,100,16.9368638664055,31836.3465441335,5
"2087/2088",2088,123,123,100,23.6534522071902,28845.6533981115,4
"2088/2089",2089,123,123,100,25.8483989181045,29886.2082141303,0
"2089/2090",2090,123,123,100,27.3299145394408,29191.5899219718,0
"2090/2091",2091,123,123,100,21.0277610454523,30327.7977270242,0
"2091/2092",2092,123,123,100,26.9479812949185,28874.7675501239,0
"2092/2093",2093,123,123,100,23.0629731400149,29918.30480529,4
"2093/2094",2094,123,123,100,15.7906666239328,33120.3871474303,0
"2094/2095",2095,123,123,100,13.0588566938368,31844.4912454449,0
"2095/2096",2096,123,123,100,25.0392730744402,29996.1878781766,0
"2096/2097",2097,123,123,100,30.0746834074566,28472.6310162898,0
"2097/2098",2098,123,123,100,19.8276379087688,30998.1772408914,0
"2098/2099",2099,123,123,100,21.0236929828729,30762.1165084466,0
"2099/2100",2100,123,123,100,22.4216219814912,29206.9885030426,0
"2100/2101",2101,123,123,100,17.5207548525941,31929.9040256441,0
