"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2081/2082",2082,123,123,100,34.7603460285818,25811.1911080182,0
"2082/2083",2083,123,123,100,30.4666351430619,27121.7742801961,1
"2083/2084",2084,123,123,100,32.229457041316,28008.7749713697,0
"2084/2085",2085,123,123,100,27.2855930647411,28381.4923622534,0
"2085/2086",2086,123,123,100,27.7420707044789,28504.9849185161,3
"2086/2087",2087,123,123,100,22.7133197982153,29721.4341390654,5
"2087/2088",2088,123,123,100,28.5424361378841,26786.752286518,5
"2088/2089",2089,123,123,100,36.1988721589123,27684.0187424663,0
"2089/2090",2090,123,123,100,36.7392880808079,26874.7744837347,0
"2090/2091",2091,123,123,100,29.9896860002082,28161.1398040429,0
"2091/2092",2092,123,123,100,38.0942603790809,26548.8308155704,0
"2092/2093",2093,123,123,100,32.0789132363152,27726.4791490734,5
"2093/2094",2094,123,123,100,21.0391126304758,31129.4927018601,0
"2094/2095",2095,123,123,100,23.9991568828395,29554.1497168262,0
"2095/2096",2096,123,123,100,31.8988028322983,28018.6369790453,0
"2096/2097",2097,123,123,100,36.9887168116602,26111.3027525451,0
"2097/2098",2098,123,123,100,24.7304309685856,28836.542975653,0
"2098/2099",2099,123,123,100,29.0780331583123,28407.5297889207,0
"2099/2100",2100,123,123,100,29.6548744562356,26986.9646600075,0
"2100/2101",2101,123,123,100,23.356945625314,29741.604511166,0
