"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2053/2054",2054,123,123,100,21.4419882384302,29066.3657621136,0
"2054/2055",2055,123,123,100,24.7288317366945,28976.0332901394,0
"2055/2056",2056,123,123,100,22.3152939551412,30003.2620306332,2
"2056/2057",2057,123,123,100,28.810611838393,28351.6247465536,1
"2057/2058",2058,123,123,100,31.2942209235005,28385.5536332158,0
"2058/2059",2059,123,123,100,21.4702168400961,28873.6673324462,0
"2059/2060",2060,123,123,100,20.3140631711201,30239.2092185738,0
"2060/2061",2061,123,123,100,22.1123274471634,29838.3845010791,0
"2061/2062",2062,123,123,100,20.4745132095195,30114.8097410658,0
"2062/2063",2063,123,123,100,30.4843376266138,28475.3566773934,0
"2063/2064",2064,123,123,100,21.9975200770793,29767.2837232221,0
"2064/2065",2065,123,123,100,32.4272739023975,28426.1821753746,3
"2065/2066",2066,123,123,100,15.1290260292756,31460.5008845264,0
"2066/2067",2067,123,123,100,17.0563715862859,30545.8511058604,0
"2067/2068",2068,123,123,100,21.5788235536165,29200.4029850429,2
"2068/2069",2069,123,123,100,21.0410187966004,30796.704452659,0
"2069/2070",2070,123,123,100,12.7214170950349,32659.7184241703,3
"2070/2071",2071,123,123,100,19.0323865561859,30944.1411383515,0
"2071/2072",2072,123,123,100,26.4063242759253,28284.2891910886,0
"2072/2073",2073,123,123,100,20.7683900699969,28959.968718919,2
"2073/2074",2074,123,123,100,26.3619624986791,28286.2904775515,2
"2074/2075",2075,123,123,100,35.0707565021457,26602.7821946517,0
"2075/2076",2076,123,123,100,29.1090443748524,27640.169442635,0
"2076/2077",2077,123,123,100,23.6772931128544,29869.9778412711,0
"2077/2078",2078,123,123,100,20.304875302756,31201.4212744553,0
"2078/2079",2079,123,123,100,30.0440254055411,28253.8791381624,0
"2079/2080",2080,123,123,100,23.0891357796286,29633.6923811268,0
"2080/2081",2081,123,123,100,24.9068579581726,29840.4004894979,2
"2081/2082",2082,123,123,100,29.9298058117297,27501.7202729844,0
"2082/2083",2083,123,123,100,26.9757785393626,28977.2019387558,1
"2083/2084",2084,123,123,100,23.7133049447671,29678.6302679423,0
"2084/2085",2085,123,123,100,22.1228426393022,29871.0696622375,0
"2085/2086",2086,123,123,100,22.5480434780147,30057.8787695412,3
"2086/2087",2087,123,123,100,18.895962211916,31366.9545010924,5
"2087/2088",2088,123,123,100,22.8908820559468,28442.6663668938,4
"2088/2089",2089,123,123,100,24.9050460210069,29557.8691743668,0
"2089/2090",2090,123,123,100,29.3418842117112,28617.1895747073,0
"2090/2091",2091,123,123,100,21.2100803700628,29900.3041117415,0
"2091/2092",2092,123,123,100,27.9750986780537,28421.6389417816,0
"2092/2093",2093,123,123,100,25.2329118782204,29430.4015482068,4
"2093/2094",2094,123,123,100,16.7091110555302,32684.0375693049,0
"2094/2095",2095,123,123,100,17.0981635546527,31295.5223293994,0
"2095/2096",2096,123,123,100,25.9466202646131,29633.3351897392,0
"2096/2097",2097,123,123,100,30.0732250077631,28052.0998685081,0
"2097/2098",2098,123,123,100,18.9742187244256,30591.0141086485,0
"2098/2099",2099,123,123,100,20.9974847894796,30208.256043788,0
"2099/2100",2100,123,123,100,27.3407026262694,28678.9006467219,0
"2100/2101",2101,123,123,100,18.6480774190491,31463.8252559844,0
