"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangula_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2035/2036",2036,123,123,100,0,9.38895818092809,29.1757924654136,0,43.9320829800928,422.803654211388,-260,-572.714061813575,-855.5,495,44,-590,12.0946018037441
"2036/2037",2037,123,123,100,0,9.29507787337718,32.0919878002125,0.014363732464505,47.5678360798631,438.367923243197,-17.5,-371.878228615038,-477.5,515.5,45,-399.5,16.9317662253389
"2037/2038",2038,123,123,100,0,28.7121420875312,28.8946301627754,0,43.8313350109465,517.425471603186,-152,-420.129671743867,-816,593.5,107,-461,16.9360813420626
"2038/2039",2039,123,123,100,0.157091602447894,37.7910988598821,30.3685272327015,0.206869875777448,48.1296745555507,588.356854680304,58.5,-211.337374005816,-488.5,667.5,154,-258,22.3285372722837
"2039/2040",2040,123,123,100,0,9.56595669894278,28.055481166312,0,43.4994094663749,483.443342439306,-188.5,-463.56017634421,-836.5,572.5,51,-525.5,13.0711727368866
"2040/2041",2041,123,123,100,0,36.0718761833634,29.3482837915731,0,45.7298556134945,497.816506776522,-107,-423.190949611424,-682,570,115,-453.5,13.0193469234587
"2041/2042",2042,123,123,100,0,27.0298138327357,30.0387317900093,0,46.3387461464031,505.837541938941,-110.5,-411.177544277132,-638.5,594.5,103,-447,13.6930691943429
"2042/2043",2043,123,123,100,0,28.8189714658589,29.904693355401,0,46.7894342615664,516.866867895678,-48,-342.51259720829,-591,593,102,-396.5,12.3472541362349
"2043/2044",2044,123,123,100,0,19.0921625599757,29.7994158627488,-0.00324298353186214,45.9675615803871,503.020862044254,-97,-412.758733437455,-658.5,583,82,-443.5,16.1064789596247
"2044/2045",2045,123,123,100,0,25.691382656637,30.6256202038462,0,46.7713912638014,492.531931863101,-80.5,-413.327614545822,-585.5,569,101,-437.5,19.6080368782037
"2045/2046",2046,123,123,100,0,17.0049976494219,29.5375630759018,0,44.4186287089257,396.728909534591,-194.5,-572.222032509395,-778,459.5,61,-592,12.7471293268552
"2046/2047",2047,123,123,100,0,16.7463656287774,29.2792190022962,0.0197014544333234,42.8709768931904,385.056115824038,-295.5,-680.76065706904,-949,439.5,57,-679,13.0742348398317
"2047/2048",2048,123,123,100,0,20.5829937906793,28.1616359498929,0,43.0170433218757,446.841918148188,-261,-563.163424954982,-922,524,74,-599.5,11.014198957871
"2048/2049",2049,123,123,100,0,40.7217260441276,29.5652489946953,0.0132273681597905,46.136191632654,505.294658627841,-94.5,-412.401532459859,-680.5,571,132,-435.5,14.3939632043343
"2049/2050",2050,123,123,100,0.0141249815690914,27.4192612648803,31.8615791058485,0.0589543867570947,48.7743419796136,587.846971931991,89.5,-170.736579791497,-432.5,680.5,122,-220,25.4264414091118
"2050/2051",2051,123,123,100,1.02655329626538,41.0364869795781,31.0009446644577,1.28768744981593,47.1408029211472,587.143972982798,-62,-319.071128240874,-639.5,662,149,-351.5,21.5491752890607
"2051/2052",2052,123,123,100,0.0163451996600743,35.7403840830141,31.1062003417246,0.0505574729075959,47.7159925323954,582.992264107008,16,-237.950476391357,-558.5,668.5,137,-288,24.9005741867926
"2052/2053",2053,123,123,100,0.0392346767431586,28.6352017914714,31.8491825293263,0.0578671017409262,49.557869327944,576.455120048144,139,-130.87591206556,-332,672.5,113,-184.5,22.2701784948058
"2053/2054",2054,123,123,100,0,51.0304640136278,30.4025937703334,-0.0194691537297311,48.5800555115604,598.793080310395,64,-233.595536047011,-466.5,672.5,175,-265,12.7933068281675
"2054/2055",2055,123,123,100,0,16.5124942828885,31.0064232721047,-0.0122396158799967,47.1093870413196,522.570282322915,-7.5,-262.050220605655,-538.5,610.5,64,-317.5,20.8572450415957
"2055/2056",2056,123,123,100,0.051362167298803,28.7790691506626,29.6037928493215,0.078366190682956,46.6268927892168,539.68329484202,-79,-347.310671045241,-617.5,616.5,105,-387.5,17.4039370142987
"2056/2057",2057,123,123,100,0.0633286648973947,46.2446437879188,31.596956706708,0.120401694768377,50.236777417214,612.618242692486,131,-151.681391029502,-329,697,159,-186.5,22.8760420058636
"2057/2058",2058,123,123,100,0.0179348973790001,20.8105395839341,32.6269324935186,0.0475395623629138,49.9926170630338,578.671544360092,135.5,-141.143261293211,-346,682.5,91,-173.5,27.2456109585416
"2058/2059",2059,123,123,100,0.0726907081165224,48.5790494974033,29.4713037986755,0.098035371025057,47.9614217083814,623.785097430773,36,-195.313578530331,-523.5,714.5,157,-247,16.0661705369189
"2059/2060",2060,123,123,100,0,33.3219725602224,29.2912556977524,0,45.308474244598,513.606158923285,-102,-409.367263797321,-704,591.5,115,-435.5,16.9435554956337
"2060/2061",2061,123,123,100,0.0649883052025043,39.9621119405722,29.7585048516767,0.0909322150577494,46.987115696944,571.988366810852,-48,-311.408679313841,-619.5,656.5,143,-365.5,16.1483463602854
"2061/2062",2062,123,123,100,0.286834526124795,31.5761295662001,31.2392973989451,0.305442514422942,47.939473389041,503.831273352262,-19,-372.094263733539,-508.5,583,118,-389.5,15.9179671435807
"2062/2063",2063,123,123,100,0,29.6040354255899,32.6259327439981,-0.0262566415794505,50.352760813178,591.534741085045,128.5,-148.738998347661,-315.5,687.5,120,-191.5,24.5764231059738
"2063/2064",2064,123,123,100,0,27.0883548535578,29.411517702655,0,45.0569176488488,496.49395014358,-68,-373.25277124386,-679,581,95,-429.5,18.8054369078379
"2064/2065",2065,123,123,100,0.903787455222749,38.0827075314982,31.8336277404416,0.957472791206419,49.8030048628341,610.776290715767,108.5,-151.882125926611,-359.5,698.5,152,-205,23.0856458300882
"2065/2066",2066,123,123,100,0,19.2828989758858,28.7583372417004,0,44.7624936278488,467.449875644794,-206.5,-491.486827133747,-774.5,551,68,-528,11.6726581305854
"2066/2067",2067,123,123,100,0.0925995834114726,33.0748881946031,28.7883129350368,0.102635983277366,44.5165320226963,532.276060137578,-172,-433.309160854493,-776,617.5,113,-473,14.7040905584363
"2067/2068",2068,123,123,100,0,33.0696566691346,30.8983107783849,0,48.7324335269132,536.465393898106,47,-259.068305802473,-404,623.5,114,-307,14.5904458472089
"2068/2069",2069,123,123,100,0.125966272584705,25.5290055521295,29.8790821415507,0.178166096577615,45.841925426454,500.54982794937,-135.5,-422.027443326078,-705,584,100,-456,15.2015441956116
"2069/2070",2070,123,123,100,0.0234663390287275,24.4433540282562,27.1000286488987,0.0526406578522924,42.0212116228103,444.246459104914,-347,-649.571671209647,-1027,510.5,86,-692.5,10.0554015821092
"2070/2071",2071,123,123,100,0.00757070662780604,23.9350586039963,29.8768209213149,0.0379817056521627,45.9312117665257,477.978914675266,-119.5,-455.567169744871,-676,556.5,98,-477.5,12.9321004507906
"2071/2072",2072,123,123,100,0,34.2006961877023,31.6681890417933,-0.0206473570940693,50.011296522404,606.957649918368,146.5,-136.236953027255,-339,693,129,-176,22.5921670224914
"2072/2073",2073,123,123,100,0.0277167030289612,44.3191155301124,30.7155740097037,0.056560343533308,48.9378583779275,572.390105025945,76.5,-227.354091187008,-423.5,655,156,-269.5,16.2584522712937
"2073/2074",2074,123,123,100,0.065317329274195,60.4924014961523,30.2014816587667,0.0622433467527632,48.4826428545642,663.132888149659,80.5,-132.895744624722,-503.5,749,195,-187,24.0905574118692
"2074/2075",2075,123,123,100,0.0444042455427645,51.0854569833779,32.6970153705271,0.102949595239537,52.7001365757321,688.8788910074,322.5,64.0735126240761,-98.5,797.5,185,13,27.5022891748513
"2075/2076",2076,123,123,100,0.0937160206238561,26.210761962553,32.9252147658103,0.114187162817042,50.3375764989387,594.695072226437,198.5,-74.1075832307106,-254.5,693,112,-120.5,25.731437313681
"2076/2077",2077,123,123,100,0,29.1804907661061,30.2740892175327,0,46.5559504133874,519.374979963781,-39.5,-341.221082465781,-598,606.5,109,-368,20.6055759074043
"2077/2078",2078,123,123,100,0,33.9160360033138,29.1554001250972,0,44.2088889353716,497.674347667918,-202,-511.398656250385,-820,570.5,117,-527,15.605121863927
"2078/2079",2079,123,123,100,0.0191652296189069,23.0706389786935,31.8099298344307,0.0281242852517718,49.7480877294695,573.88822092086,124,-136.972035708255,-340,664,101,-185.5,23.4187435894034
"2079/2080",2080,123,123,100,0.0361111363257214,26.2495504512962,30.330498975647,0.0643016899195803,47.2002529692856,547.303091285787,-15.5,-299.573230359703,-570,636,101,-329,17.9557414501849
"2080/2081",2081,123,123,100,0.0385365219760059,48.6149649946958,29.9675713574277,0.0665383805662727,47.026785455984,559.803687310581,-59.5,-363.054379687121,-568.5,636.5,156,-386.5,18.6597520758246
"2081/2082",2082,123,123,100,0,39.6585122318225,31.4969086858596,0,50.2134722648119,615.885437480785,188,-99.8878392166807,-283,712,153,-135,24.6051022506167
"2082/2083",2083,123,123,100,0.0653298602776725,47.9739314074388,31.3238211056949,0.0912471971480695,49.4893026294139,600.641825985746,53.5,-209.17142662016,-416.5,685.5,164,-245.5,23.6849224730663
"2083/2084",2084,123,123,100,0,28.1387650917932,30.7049536076298,0,47.0230432815295,502.120636437838,-22.5,-365.140676002658,-543.5,579.5,102,-369,17.7124946975694
"2084/2085",2085,123,123,100,0,29.0475746877132,28.9939537521155,-0.0230684084253059,44.935480935008,522.18944642078,-110,-385.900453430018,-732,612.5,112,-437,15.8314621182392
"2085/2086",2086,123,123,100,0,40.9820742814563,29.4287582299058,0,45.3299781034068,550.8559486698,-109,-387.225790270895,-715,624,139,-396.5,21.7866469786638
"2086/2087",2087,123,123,100,0.150163121494071,25.7445687519145,29.3900214337451,0.169480430641832,44.3390836216515,428.596326503495,-204.5,-546.416761098779,-777,507,77,-563,16.1638992583635
"2087/2088",2088,123,123,100,0,63.7732901884708,29.5990135758952,0.0304763460146069,48.8740721242275,678.952563884457,64,-158.885249335261,-481.5,765,210,-202,21.3237707804678
"2088/2089",2089,123,123,100,0.138373202182388,24.2621508706426,31.5861063581802,0.147613143331764,47.8369465424769,537.798916896303,17.5,-296.325797967147,-490,610.5,117,-337.5,21.9444878594875
"2089/2090",2090,123,123,100,0.0910471949440716,29.7237099567387,32.1065362358883,0.138569554275369,49.2386887612466,563.75891266705,100,-208.267286740127,-376,654.5,129,-246,24.1037457793536
"2090/2091",2091,123,123,100,0,26.6015977803528,30.4451933594091,0,46.8102494065658,502.952969645266,-42.5,-346.603091859375,-571,586,91,-405,16.5600353358509
"2091/2092",2092,123,123,100,0,17.1923829282097,32.7087029934186,0,49.2926447369165,499.324776774047,141.5,-175.924157928035,-309,591,74,-231.5,20.0822082090231
"2092/2093",2093,123,123,100,0.0962033878619422,40.569774577656,30.9357501621688,0.120101985094478,47.8481335568867,552.459099892149,32.5,-288.8111555996,-550.5,622.5,142,-322.5,21.513317267618
"2093/2094",2094,123,123,100,0,8.34034758595893,29.2252332773833,0.00129259711010388,42.3067955121148,369.686542696247,-326,-697.342501073843,-964,425,44,-711,12.8422435234129
"2094/2095",2095,123,123,100,0,8.2846995544307,30.2029097560204,0,44.7175096086883,386.764769166111,-173,-534.970115695207,-749,455,31,-570.5,8.98068169630096
"2095/2096",2096,123,123,100,0.149053778064748,29.3928892329028,29.739092611676,0.199457394131311,46.3420540784688,565.519184328892,-71,-312.194619811431,-629,660.5,119,-357,18.3422806860092
"2096/2097",2097,123,123,100,0,20.335633622466,32.1294290686422,0,50.1947492330164,557.60792785004,186.5,-97.1379056308651,-278.5,671,76,-162.5,24.9114561293625
"2097/2098",2098,123,123,100,0,27.6219715255529,29.8364274079224,-0.0398697424618739,45.9974233275118,473.523524865668,-97.5,-421.467525469081,-640.5,543.5,96,-452.5,13.5173408801186
"2098/2099",2099,123,123,100,0,9.1844229327188,31.2530352565078,0.0113088222377864,47.0682556634396,444.70415237431,-32,-354.955996655743,-545.5,529.5,42,-409,17.9286810827693
"2099/2100",2100,123,123,100,0.0743520163276399,41.7615082430513,30.8250698615542,0.0995674294573494,48.5836847278777,580.309806719859,74.5,-221.718761933967,-437.5,669.5,148,-269,20.0781379765599
"2100/2101",2101,123,123,100,0,19.272879385589,29.5823751478895,0,44.5670288433846,453.879062431617,-204,-534.24247945199,-797,520,71,-572.5,12.2499394246215
