"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2029/2030",2030,123,123,100,50.2046277056829,23941.4380403329,0
"2030/2031",2031,123,123,100,26.9415798119123,28018.6645806609,0
"2031/2032",2032,123,123,100,41.4993466713745,25049.7014490659,0
"2032/2033",2033,123,123,100,37.5026849840801,26331.3992186589,0
"2033/2034",2034,123,123,100,45.5134853442596,23519.0924189608,0
"2034/2035",2035,123,123,100,36.5418655159876,26006.216513006,0
"2035/2036",2036,123,123,100,30.8737904784793,27852.5180391688,0
"2036/2037",2037,123,123,100,43.8037262086714,25423.2997206273,0
"2037/2038",2038,123,123,100,37.0010776143536,27035.2866813461,0
"2038/2039",2039,123,123,100,43.3306793343065,24746.2552245115,0
"2039/2040",2040,123,123,100,33.379541644342,27390.1813470153,0
"2040/2041",2041,123,123,100,36.1858441894349,26505.7001956161,0
"2041/2042",2042,123,123,100,36.8399935580187,26339.3048459226,0
"2042/2043",2043,123,123,100,37.7655767089695,25752.2745746179,0
"2043/2044",2044,123,123,100,35.4307722446983,26350.8212222867,0
"2044/2045",2045,123,123,100,38.9228730296054,26129.7745905714,0
"2045/2046",2046,123,123,100,32.7196999754292,27590.4157236991,0
"2046/2047",2047,123,123,100,30.3843947073728,28598.1005613171,0
"2047/2048",2048,123,123,100,34.117259505264,28277.0886668153,0
"2048/2049",2049,123,123,100,35.1952161694503,26447.522665618,0
"2049/2050",2050,123,123,100,46.584471953483,24428.0763917174,0
"2050/2051",2051,123,123,100,38.2047567341901,25776.0597594678,2
"2051/2052",2052,123,123,100,43.0974346534131,25081.0232160809,0
"2052/2053",2053,123,123,100,49.2564497307512,23800.1438668873,0
"2053/2054",2054,123,123,100,43.8470813691538,24675.5320218056,0
"2054/2055",2055,123,123,100,42.6422633799307,24844.3819660917,0
"2055/2056",2056,123,123,100,38.6308125200062,25889.2825442115,3
"2056/2057",2057,123,123,100,47.686019421596,23728.5144315939,1
"2057/2058",2058,123,123,100,45.5205679982491,23829.4383786013,0
"2058/2059",2059,123,123,100,38.8773901313812,24954.5660540052,0
"2059/2060",2060,123,123,100,37.622470879729,26478.38441181,0
"2060/2061",2061,123,123,100,36.448023949727,25745.7700335812,0
"2061/2062",2062,123,123,100,38.859090262516,25426.9842963777,0
"2062/2063",2063,123,123,100,48.2438990486135,23699.897732174,0
"2063/2064",2064,123,123,100,38.0063664143909,26181.4474248476,0
"2064/2065",2065,123,123,100,45.6405539756433,23996.8611154081,6
"2065/2066",2066,123,123,100,34.9680047202569,27207.9230913389,0
"2066/2067",2067,123,123,100,34.7726883149003,26924.5472045857,0
"2067/2068",2068,123,123,100,42.6367673274099,24566.9426773908,1
"2068/2069",2069,123,123,100,35.2871769707572,26649.1211941419,0
"2069/2070",2070,123,123,100,25.2590063368775,28962.7110002646,4
"2070/2071",2071,123,123,100,36.6041654166011,26661.6579570184,0
"2071/2072",2072,123,123,100,43.1852958278282,23676.4380953684,0
"2072/2073",2073,123,123,100,43.9179902273163,24490.5194948902,1
"2073/2074",2074,123,123,100,40.6066814918786,24589.1049785456,1
"2074/2075",2075,123,123,100,53.948710133935,21928.3014531014,0
"2075/2076",2076,123,123,100,51.840966526855,23220.501060321,0
"2076/2077",2077,123,123,100,40.06335580315,25888.7034272486,0
"2077/2078",2078,123,123,100,36.1156339937916,27605.7776843179,0
"2078/2079",2079,123,123,100,47.3655118780835,23770.0321718547,0
"2079/2080",2080,123,123,100,39.3823847196695,25425.0301146973,0
"2080/2081",2081,123,123,100,37.9815792336012,25757.4540970866,3
"2081/2082",2082,123,123,100,49.9003372218581,23233.4498440493,0
"2082/2083",2083,123,123,100,44.945344007695,24378.3535467964,3
"2083/2084",2084,123,123,100,40.5776065136515,25578.0011501014,0
"2084/2085",2085,123,123,100,38.8343004009021,26385.1681910623,0
"2085/2086",2086,123,123,100,36.3213431639233,26504.3256243672,4
"2086/2087",2087,123,123,100,35.8233639278933,27402.1563305464,5
"2087/2088",2088,123,123,100,45.5561398955751,24426.4714237675,4
"2088/2089",2089,123,123,100,43.0008446827651,25283.467672132,0
"2089/2090",2090,123,123,100,44.9614076442413,24317.734385049,0
"2090/2091",2091,123,123,100,40.1483172378112,25780.483973138,0
"2091/2092",2092,123,123,100,45.9310346301418,23950.4621355515,0
"2092/2093",2093,123,123,100,42.2277468072007,25251.8931739107,4
"2093/2094",2094,123,123,100,29.7872742465615,28945.9030635972,0
"2094/2095",2095,123,123,100,34.0973978699194,27051.5482579321,0
"2095/2096",2096,123,123,100,42.4257731699081,25840.2378987707,0
"2096/2097",2097,123,123,100,52.0633530546884,23396.3746833391,0
"2097/2098",2098,123,123,100,38.0261892328135,26500.323214516,0
"2098/2099",2099,123,123,100,38.1015009137618,25731.9230407737,0
"2099/2100",2100,123,123,100,42.5352592285426,24427.8960894123,0
"2100/2101",2101,123,123,100,34.7756439976993,27359.5998394229,0
