"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2063/2064",2064,123,123,100,26.1082862319483,28324.3493293319,0
"2064/2065",2065,123,123,100,36.1461290807222,27036.6004117234,4
"2065/2066",2066,123,123,100,19.9945840282805,30116.1125713643,0
"2066/2067",2067,123,123,100,22.834447024348,29132.3884635149,0
"2067/2068",2068,123,123,100,28.3735002508643,27765.9795063427,5
"2068/2069",2069,123,123,100,28.9303855503663,29420.2872469127,0
"2069/2070",2070,123,123,100,15.4119506109168,31320.9978727018,6
"2070/2071",2071,123,123,100,23.2058717523528,29450.666449503,0
"2071/2072",2072,123,123,100,31.8830385045667,26906.9209977705,0
"2072/2073",2073,123,123,100,28.1869607446647,27633.6141611133,4
"2073/2074",2074,123,123,100,33.554086097849,26932.1906764517,4
"2074/2075",2075,123,123,100,38.8691299398465,25273.8275897019,0
"2075/2076",2076,123,123,100,35.3243317425017,26089.4360427018,0
"2076/2077",2077,123,123,100,28.5848411832876,28417.0896456949,0
"2077/2078",2078,123,123,100,25.5212700204406,29841.2758369539,0
"2078/2079",2079,123,123,100,33.3585792968861,26877.4147014711,0
"2079/2080",2080,123,123,100,28.637058599792,28265.6526172105,0
"2080/2081",2081,123,123,100,26.1065332648732,28398.2821309771,3
"2081/2082",2082,123,123,100,32.4228663258873,26321.4221682884,0
"2082/2083",2083,123,123,100,29.9616956723025,27627.4363250118,3
"2083/2084",2084,123,123,100,27.662825274786,28447.5932407267,0
"2084/2085",2085,123,123,100,24.6371629592718,28677.3554610088,0
"2085/2086",2086,123,123,100,24.9920025895831,28690.9387479983,3
"2086/2087",2087,123,123,100,21.9855383845493,30029.0140519794,6
"2087/2088",2088,123,123,100,27.5409335561262,27120.778620448,8
"2088/2089",2089,123,123,100,31.9771154873051,27989.3007429037,0
"2089/2090",2090,123,123,100,33.8644971191002,27359.7326743528,0
"2090/2091",2091,123,123,100,29.2986834083667,28493.1480254978,0
"2091/2092",2092,123,123,100,36.2252509988111,26955.9235074017,0
"2092/2093",2093,123,123,100,28.9988680760916,28116.3732136749,6
"2093/2094",2094,123,123,100,21.0278283270077,31334.734002728,0
"2094/2095",2095,123,123,100,23.1119828869228,29962.5431997515,0
"2095/2096",2096,123,123,100,28.280678659185,28277.1457356587,0
"2096/2097",2097,123,123,100,35.9650144359393,26542.7820477393,0
"2097/2098",2098,123,123,100,20.060500825597,29137.6810078789,0
"2098/2099",2099,123,123,100,26.0478116275663,28835.8996294532,0
"2099/2100",2100,123,123,100,28.797526422904,27395.9551335927,0
"2100/2101",2101,123,123,100,21.9053310706045,30075.7933532167,0
